persname,"Goldstick, Nathan"
persname,"Goldwater, Barry M. (Barry Morris), 1909-"
persname,"Goldwater, Barry M. (Barry Morris), 1909-1998"
persname,"Gomberg, Edith"
persname,"Gomberg, H. J. (Henry Jacob), 1918-"
persname,"Gomberg, Moses, 1866-1947"
persname,"Gomez, Joseph, 1890-1979"
persname,"Gomon, Josephine Fellows, 1892-1975"
persname,"Gompers, Samuel, 1850-1924"
persname,"Gomulka, Ted, 1919-1998"
persname,"Good, Janet"
persname,"Good, Tommy"
persname,"Goodhue, Bertram Grosvenor, 1869-1924"
persname,"Goodman, George"
persname,"Goodman, Grant K"
persname,"Goodman, Judith"
persname,"Goodman, Marshall I"
persname,"Goodrich, Enos, 1813-1897"
persname,"Goodrich, Francis Lee Dewey, 1877-1962"
persname,"Goodrich, Herbert Funk, 1889-1962"
persname,"Goodrich, Marion Scott"
persname,"Goodrich, Reuben, 1819-1899"
persname,"Goodspeed, Charles E. (Charles Eliot), 1867-1950"
persname,"Goodspeed, Edgar Johnson, 1871-1962"
persname,"Goodspeed, Richard D"
persname,"Gordon, Anna Adams, 1853-1931"
persname,"Gordon, Archibald, Sir"
persname,"Gordon, Edgar B"
persname,"Gordon, Nancy C"
persname,"Gordus, Jeanne P"
persname,"Gordy, Berry"
persname,"Gordy, Berry, 1888-1978"
persname,"Gore, Albert Arnold, 1907-"
persname,"Gore, Albert, 1907-1998"
persname,"Gore, Mr. (Thomas Pryor), 1870-1949"
persname,"Gore, Victor M"
persname,"Gore, Victor Michael, 1858-1941"
persname,"Gores, Walter J., d. 1966"
persname,"Gorham, Charles T., 1812-1901"
persname,"Gorman, Galbraith, b. 1889"
persname,"Gorman, James Sedgwick, 1850-1923"
persname,"Gorman, Michael A. (Michael Arthur), 1892-1958"
persname,"Gorman, Nellie Bingham, 1863-1949"
persname,"Goslin, David"
persname,"Gosling, John R. G"
persname,"Gosling, William A"
persname,"Gosse, Edmund, 1849-1928"
persname,"Gossett, Elizabeth"
persname,"Gossett, Elizabeth Hughes, 1908-1981"
persname,"Gossett, William T"
persname,"Gostick, Ron"
persname,"Goudsmit, Samuel Abraham, 1902-"
persname,"Goulart, João, 1918-1976"
persname,"Gould, Michael"
persname,"Gounod, Charles, 1818-1893"
persname,"Grabar, Oleg"
persname,"Grace, Edward R"
persname,"Graf, Otto"
persname,"Graf, Otto G"
persname,"Graff, Otto G"
persname,"Graham, Billy, 1918-"
persname,"Graham, Charlotte"
persname,"Graham, Chester A. (Chester Arthur), 1892-"
persname,"Graham, Evarts Ambrose, 1883-"
persname,"Graham, Frank Porter, 1886-"
persname,"Graham, Otis L"
persname,"Grainger, Percy, 1882-1961"
persname,"Gramlich, Edward M"
persname,"Granger, Bradley Francis, 1825-1882"
persname,"Granholm, Jennifer"
persname,"Granstead, Durand"
persname,"Grant, Claudius Buchanan, 1835-1921"
persname,"Grant, John Henry, 1857-1913"
persname,"Grant, Murvel"
persname,"Grant, Ulysses S. (Ulysses Simpson), 1822-1885"
persname,"Grant, Wilbur H"
persname,"Granville, Robert, 1886-1964"
persname,"Grassmuck, George"
persname,"Graveraet, Robert"
persname,"Graves, Albert, 1825-1865"
persname,"Graves, Ann Lapham, 1822-1894"
persname,"Graves, Benjamin Franklin, b. 1817"
persname,"Graves, Bibb, 1873-1942"
persname,"Graves, Henry B. (Henry Ballard), 1861-1952"
persname,"Graves, Henry Solon, 1871-1951"
persname,"Graves, Martha Calhoun, 1826-1904"
persname,"Graves, Robert"
persname,"Graving, William"
persname,"Gray, Alan E"
persname,"Gray, Almena Studley"
persname,"Gray, Asa, 1810-1888"
persname,"Gray, Elisha, 1835-1901"
persname,"Gray, Fanny, d.1911"
persname,"Gray, Harold Studley, 1894-1972"
persname,"Gray, John Henry, 1859-"
persname,"Gray, John Simpson, 1841-1906"
persname,"Gray, Mary Bury, 1820-1909"
persname,"Gray, Philip Hayward, 1865-1922"
persname,"Gray, Whitmore"
persname,"Greathouse, Pat"
persname,"Greber, N'omi"
persname,"Greco, Tony"
persname,"Greeley, Dana McLean, 1908-"
persname,"Greeley, Horace, 1811-1872"
persname,"Greeley, William Buckhout, 1879-1955"
persname,"Green, Amos R., 1887-1968"
persname,"Green, Camilla B., 1870-1955"
persname,"Green, Carl M"
persname,"Green, Dwight H., 1897-1958"
persname,"Green, Elizabeth A. H"
persname,"Green, Ethel"
persname,"Green, Fred Harrison, 1890-1961"
persname,"Green, Fred W. (Fred Warren), 1872-1936"
persname,"Green, Fred Warren, 1872-1936"
persname,"Green, Frederick Robin, 1870-1929"
persname,"Green, G. F"
persname,"Green, Harold C., 1889-1976"
persname,"Green, Helen A. Kelly"
persname,"Green, Noah K., 1808-1886"
persname,"Green, Sanford M. (Sanford Moon), 1807-1901"
persname,"Green, Theodore Francis, 1867-"
persname,"Green, Theodore Francis, 1867-1966"
persname,"Green, William, 1870-1952"
persname,"Greenberg, G. Robert"
persname,"Greene, Albert Emerson"
persname,"Greene, Belle da Costa"
persname,"Greene, Charles E. (Charles Ezra), 1842-1903"
persname,"Greene, Charles Wilson, 1866-1947"
persname,"Greene, Evarts Boutell, 1870-1947"
persname,"Greene, Janet"
persname,"Greenfield, Levi, 1836-1865"
persname,"Greenleaf, Beverli"
persname,"Greenlees, Orr"
persname,"Greenman, Emerson Frank, 1895-1973"
persname,"Gregg, Richard Bartlett, 1885-"
persname,"Gregory, Charles"
persname,"Gregory, Karl"
persname,"Gregory, Richard C"
persname,"Gregory, Stanley J., 1911-"
persname,"Grenell, Judson"
persname,"Gresham, Walter Quintin, 1832-1895"
persname,"Gressman, Eugene, 1917-"
persname,"Grew, Joseph C. (Joseph Clark), 1880-1965"
persname,"Grewe, Wilhelm Georg, 1911-"
persname,"Gribbs, Roman S., 1925-"
persname,"Gries, Walter Frederick, 1892-1952"
persname,"Griffen, Franklin Jay"
persname,"Griffin, Clare E. (Clare Elmer), 1892-"
persname,"Griffin, Denise"
persname,"Griffin, James Bennett, 1905-"
persname,"Griffin, Levi T. (Levi Thomas), 1837-1906"
persname,"Griffin, Robert P. (Robert Paul), 1923-"
persname,"Griffin, Robert Stanislaus, 1857-1933"
persname,"Griffith, John L"
persname,"Griffiths, Hicks G., 1910-"
persname,"Griffiths, Martha W. (Martha Wright), 1912-2003"
persname,"Griffiths, Martha Wright, 1912-"
persname,"Grigaut, Paul L"
persname,"Grigg, Elizabeth S"
persname,"Griggs, Earl Leslie, 1899-"
persname,"Griggs, Edward Howard, 1868-1951"
persname,"Grigsby, Gail"
persname,"Grimes, George Lyman"
persname,"Grimes, Lucia Isabelle Voorhees, 1877-1978"
persname,"Grimshaw, Gary"
persname,"Grinnell, George Bird, 1849-1938"
persname,"Griswold, George R., d. 1857"
persname,"Griswold, Joseph Bascom, 1842-1915"
persname,"Griswold, Roger W., 1812-1886"
persname,"Groesbeck, Alexander J. (Alexander Joseph), 1873-1953"
persname,"Groesbeck, Alexander J., 1873-1953"
persname,"Grofºe, Ferde, 1892-1972"
persname,"Gronouski, John Austin, 1919-"
persname,"Gronvall, John Arnold, 1931-"
persname,"Gropius, Walter, 1883-1969"
persname,"Grosvenor, Ebenezer Oliver, 1820-1910"
persname,"Grosvenor, Gilbert Hovey, 1875-1966"
persname,"Grosvenor, Melville Bell, 1901-1982"
persname,"Groves, Leslie R., 1896-1970"
persname,"Gruening, Ernest, 1887-1974"
persname,"Gruenther, Alfred M., 1899-"
persname,"Grutter, Barbara"
persname,"Guerard, Albert Leon, 1880-1959"
persname,"Guest, Edgar A. (Edgar Albert), 1881-1959"
persname,"Guest, Edgar A. (Edgar Albert), 1912-"
persname,"Guffey, Joseph F., 1870-1959"
persname,"Guido, Michael A"
persname,"Guild, Curtis, 1860-1915"
persname,"Guillemin, V., 1937-"
persname,"Guinan, James"
persname,"Gundlach, Robert"
persname,"Gunia, Larry"
persname,"Gunn, Moses, 1822-1887"
persname,"Gunther, John, 1901-1970"
persname,"Gurin, Gerald, 1922-"
persname,"Gurin, Patricia"
persname,"Guthe, Carl Eugen, 1893-"
persname,"Guthe, Karl Eugen, 1866-1915"
persname,"Guthrie, Helen Stephenson"
persname,"Guthrie, James W. (James Welch), 1827-1911"
persname,"Guthrie, John"
persname,"Guthrie, Kenneth Sylvan, 1871-1940"
persname,"Gutiérrez, Lorraine M. (Lorraine Margot)"
persname,"Günther, Albert C. L. G. (Albert Carl Ludwig Gotthilf), 1830-1914"
persname,"Haas, Karl"
persname,"Haber, Barbara"
persname,"Haber, Fannie"
persname,"Haber, Fritz, 1868-1934"
persname,"Haber, Samuel"
persname,"Haber, William, 1899-1988"
persname,"Hack, Bethuel"
persname,"Hackett, Lewis Wendell, 1884-1962"
persname,"Hadley, Arthur Twining, 1856-1930"
persname,"Haener, Dorothy, 1917-"
persname,"Haessler, Carl, 1888-1972"
persname,"Hagedorn, Hermann, 1882-1964"
persname,"Hager, Joseph A"
persname,"Haggard, Fred V., 1904-"
persname,"Haggard, Sewell, 1879-1928"
persname,"Hahnemann, Samuel, 1755-1843"
persname,"Haidostian, Alice Berberian"
persname,"Haig, Alexander Meigs, 1924"
persname,"Haigh, Henry A. (Henry Allyn), b. 1854"
persname,"Haight, Cameron"
persname,"Haile Selassie I, Emperor of Ethiopia, 1892-1975"
persname,"Hailmann, W. N. (William Nicholas), 1836-1920"
persname,"Haines, Blanche Moore, 1865-1944"
persname,"Haisley, Otto Webster, 1884-1959"
persname,"Haislip, Edward Watson, 1886-1965"
persname,"Hale, Edward Everett, 1822-1909"
persname,"Hale, Edward Everett, Sr., 1822-1909"
persname,"Hale, Eugene, 1836-1918"
persname,"Hale, Warren"
persname,"Hale, William J. (William Jay), b. 1876"
persname,"Hale, William, 1809-1874"
persname,"Haley, William, Sir, 1901-"
persname,"Hall, Alice"
persname,"Hall, Arthur Graham, 1865-1925"
persname,"Hall, Asaph, 1859-1930"
persname,"Hall, Bolton, 1854-1938"
persname,"Hall, Catherine Mullett, b. 1817"
persname,"Hall, Charles P"
persname,"Hall, Donald"
persname,"Hall, E. K. (Edward Kimball), 1870-1932"
persname,"Hall, Edward, 1887-"
persname,"Hall, Emma Amelia, 1837-1884"
persname,"Hall, Frank A., 1894-1972"
persname,"Hall, Frederick, 1816-1883"
persname,"Hall, G. Stanley (Granville Stanley), 1844-1924"
persname,"Hall, Gwendolyn Midlo"
persname,"Hall, Haywood, 1898-"
persname,"Hall, James Parker, 1871-1928"
persname,"Hall, James, 1811-1898"
persname,"Hall, Leonard Wood, 1900-"
persname,"Hall, Milton"
persname,"Hall, Robert B. (Robert Burnett), 1896-"
persname,"Halleck, Charles A. (Charles Abraham), 1900-1986"
persname,"Haller, Douglas M"
persname,"Hallinan, Vincent"
persname,"Halsey, Elizabeth, b. 1890"
persname,"Halsey, R. H"
persname,"Halstead, Claribel Baird, 1904-"
persname,"Halstead, J"
persname,"Halstead, William Perdue"
persname,"Hamblen, Stuart, 1908-"
persname,"Hamilton, Alice, 1869-1970"
persname,"Hamilton, Charles D"
persname,"Hamilton, Edward LaRue, 1857-1923"
persname,"Hamilton, George L. (George Livingstone), 1874-1940"
persname,"Hamilton, Guy"
persname,"Hamilton, John Daniel Miller, 1892-"
persname,"Hamilton, John W"
persname,"Hamilton, John, 1843-1921"
persname,"Hamilton-Smith, Sue"
persname,"Hamlin, Hannibal, 1809-1891"
persname,"Hamlin, Talbot, 1889-1956"
persname,"Hammaker, Wilbur Emery, 1876-1968"
persname,"Hammerstein, Oscar, 1895-1960"
persname,"Hammond, Emily Vanderbilt Sloane, 1874-"
persname,"Hammond, Ethel"
persname,"Hammond, Fred David"
persname,"Hammond, John Henry, 1871-1949"
persname,"Hammond, Matthew B., 1904-"
persname,"Hammond, William G. (William Gardiner), 1829-1894"
persname,"Hampton, C. G"
persname,"Hampton, Carlos D"
persname,"Hampton, Charles S., 1856-1917"
persname,"Hampton, Corneia C"
persname,"Hampton, Cornelia D"
persname,"Hampton, George P., d. 1921"
persname,"Hampton, Will E., 1864-1959"
persname,"Hanchett, Benjamin Sawtell, 1868-1933"
persname,"Handlin, Oscar, 1915-"
persname,"Hanes, Clarence Robert, 1874-"
persname,"Hanes, John Wesley, 1892-"
persname,"Hanke, Lewis Ulysses, 1905-"
persname,"Hankerd, Marian T"
persname,"Hankerd, Patrick, 1845-1911"
persname,"Hankinson, Thomas L. (Thomas Leroy), 1876-"
persname,"Hankinson, Thomas Leroy, 1876-1937"
persname,Hanks family
persname,"Hanna, George"
persname,"Hanna, Isaac, 1848-1908"
persname,"Hanna, Marcus Alonzo, 1837-1904"
persname,"Hannah, Harold"
persname,"Hannah, John A., 1902-"
persname,"Hansen, Gerhard"
persname,"Hansen, Hans"
persname,"Hanshue, J. J"
persname,"Hansknecht, Joseph L, 1923-"
persname,"Hanson, Eric"
persname,"Hanson, Howard, 1896-"
persname,"Hantzsch, A"
persname,"Hapgood, Norman, 1868-1937"
persname,"Hapgood, William Powers, 1872-1960"
persname,"Harbord, James G. (James Guthrie), 1866-1947"
persname,"Harbour, James E"
persname,"Harcourt, Bert"
persname,"Hard, Anne"
persname,"Hard, William, 1878-1962"
persname,"Harden, Elaine"
persname,"Harding, Ann, 1904-1981"
persname,"Harding, Warren G. (Warren Gamaliel), 1865-1923"
persname,"Hardman, J. B. S. (Jacob Benjamin Salutsky), 1882-1968"
persname,"Hardy, Ralph W"
persname,"Hardy, Thomas Masterman, Sir, 1st bart., 1769-1839"
persname,"Hare, James M., 1910-"
persname,"Hares, Susan"
persname,"Hargitt, Edward"
persname,"Haring, C. H. (Clarence Henry), 1885-1960"
persname,"Haring, Samuel K"
persname,"Harkin, Tom"
persname,"Harkness, Douglas Scott, 1903-"
persname,"Harlan, John Marshall, 1833-1911"
persname,"Harllee, William Curry, 1877-1944"
persname,"Harlow, Amos R"
persname,"Harlow, Charles"
persname,"Harlow, Ella"
persname,"Harlow, Ellen J"
persname,"Harmon, Tom"
persname,"Harmon, Tom, 1919-1990"
persname,"Harms, George W., 1921-1993"
persname,"Harms, Marguerite"
persname,"Harper, William Rainey, 1856-1906"
persname,"Harrah-Conforth, Bruce Michael, 1950-"
persname,"Harriman, Karl Edwin, 1875-1935"
persname,"Harriman, W. Averell (William Averell), 1891-1986"
persname,"Harrington, Donald"
persname,"Harrington, Donald Szantho"
persname,"Harrington, Mark Walrod, 1848-1926"
persname,"Harris, Fred R., 1930-"
persname,"Harris, Frederick Brown"
persname,"Harris, Richard E., 1902-"
persname,"Harris, Robert J"
persname,"Harris, Samuel Smith, 1841-1888"
persname,"Harris, Seymour Edwin, 1897-1974"
persname,"Harris, Thomas L. (Thomas Le Grand), 1863-1941"
persname,"Harris, Virginia"
persname,"Harris, William"
persname,"Harrison, Alice"
persname,"Harrison, Benjamin, 1833-1901"
persname,"Harrison, Elizabeth, 1849-1927"
persname,"Harrison, Francis Burton, 1873-1957"
persname,"Harrison, G. B. (George Bagshawe), 1894-"
persname,"Harrison, George Russell, 1898-"
persname,"Harrison, Gilbert A., 1915-"
persname,"Harrison, Henry"
persname,"Harrison, William Henry, 1773-1841"
persname,"Hart, Adelaide, 1900-"
persname,"Hart, Albert Bushnell, 1854-1943"
persname,"Hart, Jane Briggs"
persname,"Hart, Joseph Kinmont, 1876-"
persname,"Hart, Merwin Kimball, 1881-1962"
persname,"Hart, Michael James, 1877-1951"
persname,"Hart, Philip A. (Philip Aloysius), 1912-1976"
persname,"Hartford, David M"
persname,"Hartigan, John D"
persname,"Hartke, Vance"
persname,"Hartman, Carl Gottfried, 1879-1968"
persname,"Hartman, Don"
persname,"Hartman, Millie"
persname,"Harts, William"
persname,"Hartt, Charles Frederick, 1840-1878"
persname,"Hartweg, Norman E"
persname,"Hartwick, Edward N"
persname,"Hartwig, Marie Dorothy"
persname,"Hartwig, Marie Dorothy, 1906-"
persname,"Hartzell, Morton C., Mrs"
persname,"Harvey, Charles Thompson, 1829-1912"
persname,"Harvey, E. Newton (Edmund Newton), 1887-1959"
persname,"Harvey, James, 1922-"
persname,"Harvey, Samuel Clark, 1886-"
persname,"Harvill, Richard Anderson, 1905-"
persname,"Haskins, Charles Homer, 1870-1937"
persname,"Hassel, Odd, 1897-"
persname,"Hassen, Aliya, 1910-1990"
persname,"Hassler, Alfred"
persname,"Hastorf, Albert H., 1920-"
persname,"Hatch, Carl A., 1889-1963"
persname,"Hatch, Henry"
persname,"Hatch, Henry W"
persname,"Hatch, Rufus, 1785-1825"
persname,"Hatcher, Anne"
persname,"Hatcher, Harlan Henthorn, 1898-"
persname,"Hatcher, Harlan Henthorne, 1898-"
persname,"Hatcher, Harlan, 1898-1998"
persname,"Hatfield, Malcolm Keith, 1900-1961"
persname,"Hatfield, Mark O., 1922-"
persname,"Hatfield, Patricia"
persname,"Hathaway, F. R"
persname,"Hathaway, Mary"
persname,"Hathaway, Will"
persname,"Hattley, Joseph, 1904-"
persname,"Haushalter, Walter"
persname,"Haven, E. O. (Erastus Otis), 1820-1881"
persname,"Haven, Gilbert, 1821-1880"
persname,"Havighurst, Walter, 1901-"
persname,"Haviland, Dale"
persname,"Haviland, Laura S. (Laura Smith), 1808-1898"
persname,"Havstad, Jeaneane"
persname,"Hawes, Harry B"
persname,"Hawley, Joseph R. (Joseph Roswell), 1826-1905"
persname,"Hawley, Willis Chatman"
persname,"Hay, John, 1838-1905"
persname,"Hay, Oliver Perry, 1846-1930"
persname,"Hay, Regina, 1896-"
persname,"Hayakawa, S. I. (Samuel Ichiyé), 1906-"
persname,"Hayden, Carl Trumbull, 1877-1972"
persname,"Hayden, Elizabeth Olivia Hall"
persname,"Hayden, Jay G., 1884-1971"
persname,"Hayden, Joseph Ralston, 1887-1945"
persname,"Hayden, Martin Scholl, 1912-"
persname,"Hayden, Robert Earl"
persname,"Hayden, Tom"
persname,"Haydock, Earl Henry"
persname,"Haydon, Arthur W., 1844-1918"
persname,"Haydon, Charles B., 1834-1864"
persname,"Hayek, Friedrich A. von (Friedrich August), 1899-"
persname,"Hayes, Carlton Joseph Huntley, 1882-1964"
persname,"Hayes, E. A. (Everis Anson), 1855-1942"
persname,"Hayes, H. Jaye"
persname,"Hayes, Jay Orley, 1857-1948"
persname,"Hayes, Rutherford Birchard, 1822-1893"
persname,"Haynes, Harley Armand, 1875-"
persname,"Haynes, Rick"
persname,"Haynes, Royal Storrs, 1877-"
persname,"Hays, Arthur Garfield, 1881-1954"
persname,"Hays, Will H. (Will Harrison), 1879-1954"
persname,"Hays, Will H.$$g(Will Harrison), 1879-1954"
persname,"Hays, William Lee, 1926-"
persname,"Hays-Hamilton, Barbara"
persname,"Hayward, Charles F"
persname,"Hayward, Ralph A., 1895-1951"
persname,"Hazlitt, Henry, 1894-"
persname,"Hazzard, Florence W. (Florence Woolsey)"
persname,"Headlee, Richard H., 1930-"
persname,"Headley, C. B"
persname,"Heady, Ferrel"
persname,"Heafield, John"
persname,"Heard, Alexander"
persname,"Heard, Gerald, 1889-1971"
persname,"Hearst, William Randolph, 1863-1951"
persname,"Heath, Edwin R"
persname,"Heath, Homer L"
persname,"Heath, Ivon D"
persname,"Heath, William B"
persname,"Heaton, Paul C"
persname,"Hebard, Charles, 1831-1902"
persname,"Hechinger, Fred M"
persname,"Hecht, Ben, 1894-1964"
persname,"Hedetniemi, Charles J"
persname,"Hedrick, E. R. (Earle Raymond), 1876-1943"
persname,"Hegedus, Arleen"
persname,"Heger, Frank"
persname,"Heifetz, Jascha, 1901-"
persname,"Heineman, David Emil, 1865-1935"
persname,"Heisenberg, Werner, 1901-1976"
persname,"Hekman, Edward John, 1914-"
persname,"Hektoen, Ludvig, 1863-1951"
persname,"Helber, Adolph"
persname,"Helck, Peter, 1893-"
persname,"Heler, Ann"
persname,"Heller, Ernest"
persname,"Heller, John R. (John Roderick), 1905-"
persname,"Heller, Joseph"
persname,"Hellman, Lillian, 1905-1984"
persname,"Hellyer, Paul Theodore, 1923-"
persname,"Helme, James W., 1860-1938"
persname,"Helmecke, Carl Albert"
persname,"Helmecke, Marie Gertrud"
persname,"Helmer, L. May"
persname,"Helsell, Frank Pritchard, 1886-1966"
persname,"Hemans, Charles Fitch, 1896-"
persname,"Hemans, Lawton T. (Lawton Thomas), 1864-1916"
persname,"Hemingway, Ernest, 1899-1961"
persname,"Hemingway, Ernest, 1899-1961. The Snows of Kilamanjaro"
persname,"Hempl, George, 1859-1921"
persname,"Henderson, Charles B"
persname,"Henderson, Charles Hanford, 1861-"
persname,"Henderson, David Bremner, 1840-1906"
persname,"Henderson, Erma, 1917-"
persname,"Henderson, John W. (John Woodworth), 1916-"
persname,"Henderson, Leon, 1895-"
persname,"Henderson, Robert"
persname,"Henderson, William D., b. 1866"
persname,"Henderson, Yandell, 1873-1944"
persname,"Heney, M. Alice, 1867-1941"
persname,"Hennacy, Ammon, 1893-1970"
persname,"Henry, Carl Ferdinand Howard, 1913-"
persname,"Henry, Joseph, 1797-1878"
persname,"Henry, Milton"
persname,"Henselt, Adolf von, 1814-1889"
persname,"Hentoff, Nat"
persname,"Herbert, J. Joseph, 1894-1956"
persname,"Herbert, Victor, 1859-1924"
persname,"Herbst, Hartwig Heinrich, 1861-1929"
persname,"Herbst, William"
persname,"Herdman, Nan"
persname,"Herdman, William James, 1848-1906"
persname,"Herford, Brooke, 1830-1903"
persname,"Herlong, Albert Sydney, 1909-"
persname,"Hermann, Emil"
persname,"Herold, J. Downs"
persname,"Herrick, C. Judson (Charles Judson), 1868-1960"
persname,"Herrick, C. L. (Clarence Luther), 1858-1904"
persname,"Herrick, Cheesman Abiah, 1866-1956"
persname,"Herrick, Francis Hobart, 1858-1940"
persname,"Herring, Clyde L. (Clyde LaVerne), 1879-1945"
persname,"Herron, George Davis, 1862-1925"
persname,"Hersey, John, 1914-"
persname,"Hersey, John, 1914-1993"
persname,"Hersey, Mark Leslie, 1863-1934"
persname,"Hershey, Amos Shartle, 1867-1933"
persname,"Hershey, Lewis Blaine, 1893-"
persname,"Hershey, Sharon"
persname,"Hersholt, Jean, 1886-1956"
persname,"Herstein, Lillian"
persname,"Hertel, Curtis"
persname,"Herter, Christian Archibald, 1895-1966"
persname,"Herz, Alice"
persname,"Herz, Helga"
persname,"Herzberg, Gerhard, 1904-"
persname,"Hess, F. Map of Oakland County, Michigan"
persname,"Hester, Evett D"
persname,"Heston, Charlton"
persname,"Hevesy, Georg von, 1885-1966"
persname,"Hewitt, Charles Henry, 1900-"
persname,"Heyerdahl, Thor"
persname,"Heymann, Lida Gustava, 1868-1943"
persname,"Heyns, Roger W. (Roger William), 1918-"
persname,"Heyns, Roger William, 1918-"
persname,"Heyward, DuBose, 1885-1940"
persname,"Hibbard, James"
persname,"Hibbert, Lydia"
persname,"Hickenlooper, Bourke B. (Bourke Blakemore), 1896-1971"
persname,"Hickey, Edward J. (Edward John), b. 1893"
persname,"Hickman, John E., 1823-1898"
persname,"Hickok, Mildred"
persname,"Hicks, Granville, 1901-"
persname,"Hicks, Louis V"
persname,"Hicks, Stewart F"
persname,"Hicks, W. J. Bryan"
persname,"Hicks, Welmer K., 1909-"
persname,"Hierholzer, Lynn"
persname,"Higginbotham, William E"
persname,"Higgins, Anthony, 1840-1912"
persname,"Higgins, Sylvester W"
persname,"Higginson, Francis John, 1804-1872"
persname,"Higginson, Mary Potter Thacher, 1844-1941"
persname,"Higginson, Thomas Wentworth, 1823-1911"
persname,"High, James L. (James Lambert), 1844-1898"
persname,"Hilberry, Clarence Beverly, 1902-"
persname,"Hilbert, Morton S"
persname,"Hildebrandi, Herbert W"
persname,"Hildebrandt, Herbert W"
persname,"Hildebrandt, Martha"
persname,"Hildebrandt, Paul"
persname,"Hildebrandt, Theophil Henry, 1888-"
persname,"Hill, Albert Ross, 1847-1909"
persname,"Hill, Arthur, 1847-1909"
persname,"Hill, Charles A. (Charles Andrew), 1893-1970"
persname,"Hill, David Jayne, 1850-1932"
persname,"Hill, Frances M., 1807-1884"
persname,"Hill, George D., 1820-1881"
persname,"Hill, Georgia"
persname,"Hill, Harriet Raab"
persname,"Hill, Helen, 1915-"
persname,"Hill, Joe, 1879-1915"
persname,"Hill, Lister, 1894-"
persname,"Hill, Mary"
persname,"Hill, Merrick"
persname,"Hill, Norman Hingston, 1887-1971"
persname,"Hill, Norman Llewellyn, 1895-"
persname,"Hill, Robert Thomas, 1858-1941"
persname,"Hillegonds, Paul C., 1949-"
persname,"Hilliard, William Alexander, 1904-"
persname,"Hillman, Sidney, 1887-1946"
persname,"Hiltner, W. A. (William Albert), 1914-"
persname,"Hilton, Conrad N. (Conrad Nicholson), 1887-1979"
persname,"Hinsdale, Albert, 1809-1882"
persname,"Hinsdale, B. A. (Burke Aaron), 1837-1900"
persname,"Hinsdale, Ellen Clarinda, 1864-1958"
persname,"Hinsdale, Mary L"
persname,"Hinsdale, Mary Turner"
persname,"Hinsdale, Mildred, 1871-1971"
persname,"Hinsdale, W. B. (Wilbert B.), 1851-1944"
persname,"Hinshaw, Virgil G. (Virgil Goodman), 1876-1952"
persname,Hippocrates
persname,"Hiss, Alger"
persname,"Hitchcock, Charles H. (Charles Henry), 1836-1919"
persname,"Hitchcock, Ethan Allen, 1835-1909"
persname,"Hitchcock, Frank H. (Frank Harris), 1867-1935"
persname,"Hitchcock, Gilbert M. (Gilbert Monell), 1859-1934"
persname,"Hitchcock, Henry, 1829-1902"
persname,"Hoad, William Christian, 1874-1962"
persname,"Hoag, Gerald H"
persname,"Hoar, George Frisbie, 1826-1904"
persname,"Hoard, W. D. (William Dempster), 1836-1918"
persname,"Hobbs, William Herbert, 1864-1952"
persname,"Hobby, Oveta Culp, 1905-"
persname,"Hocking, William Ernest, 1873-1966"
persname,"Hodder, Frank Heywood, 1860-1935"
persname,"Hodesh, Mark"
persname,"Hodge, Gerald P"
persname,"Hodges, Fred Jenner, 1895-"
persname,"Hodges, Luther Hartwell, 1898-1974"
persname,"Hodges, Nan Powell"
persname,"Hodgkin, Henry Theodore, 1877-1933"
persname,"Hodkinson, Sydney"
persname,"Hoeft, Albert"
persname,"Hoey, Clyde Roark, 1877-1954"
persname,"Hoff, Nelville Soule, 1854-1926"
persname,"Hoff, Syd, 1912-"
persname,"Hoffa, James R. (James Riddle), 1913-"
persname,"Hoffius, Cornelius, 1881-1943"
persname,"Hoffius, Stuart, 1914-"
persname,"Hoffman, Abbie"
persname,"Hoffman, Clare Eugene, 1875-1967"
persname,"Hoffman, Ellen"
persname,"Hoffman, H. L"
persname,"Hoffman, L. Wallace"
persname,"Hoffman, Paul G. (Paul Gray), 1891-1974"
persname,"Hoffman, Peter"
persname,"Hoffmaster, Percy James, 1892-"
persname,"Hogan, Henry M"
persname,"Holbrook, Evans, 1875-1932"
persname,"Holbrook, Florence, 1860-1932"
persname,"Holbrook, Robert S"
persname,"Holbrook, Sabra"
persname,"Holbrook, Stewart Hall, 1893-1964"
persname,"Holcomb, Paul"
persname,"Holcombe, Arthur Norman, 1884-"
persname,"Holden, Ebenezer G. D., 1845-1912"
persname,"Holdridge, Herbert C"
persname,"Holforty, Clifford W"
persname,"Holland, Jeep, 1943-1998"
persname,"Holland, Spessard L. (Spessard Lindsey), 1892-1971"
persname,"Hollander, Jacob Harry, 1871-1940"
persname,"Hollenshead, Carol"
persname,"Holley, James"
persname,"Hollingsworth, Peggie J"
persname,"Hollinshead, Kenneth J"
persname,"Hollister, Emily Jane Green, 1839-1918"
persname,"Hollister, Mary Chamberlin"
persname,"Hollister, Richard Dennis Teall, 1878-"
persname,"Holmes, Blanche R"
persname,"Holmes, Burton, b. 1870"
persname,"Holmes, Harry"
persname,"Holmes, John Haynes, 1879-1964"
persname,"Holmes, Oliver Wendell, 1809-1894"
persname,"Holmes, Oliver Wendell, 1841-1935"
persname,"Holmes, Robert Bradford"
persname,"Holmes, Susie"
persname,"Holmes, William Henry, 1846-1933"
